frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
6120,203.967,0.98,1,-1.5,73.1,462.7,0.24600000000000002,0.14400000000000002,-0.149,0.045333,0.35585100000000003,-0.933443,-0.180868,0.437515,-0.880834,-0.075,0.41200000000000003,0.54,0.09,0.18,0.0,1.31,0.35,0.0,2.34,0.74,0.29,0.01,0.02,0.0,0.0,1.87,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6121,204.0,0.98,1,-0.5,73.3,462.7,0.25,0.149,-0.153,0.048073000000000005,0.3582,-0.932406,-0.149679,0.447989,-0.8814200000000001,-0.055999999999999994,0.418,0.48,0.13,0.13,0.0,1.33,0.34,0.0,2.36,0.79,0.3,0.0,0.0,0.0,0.0,1.85,0.0,0.06,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6122,204.033,0.98,1,1.0,73.2,458.9,0.256,0.155,-0.16699999999999998,0.027016000000000002,0.366005,-0.930221,-0.147122,0.44844799999999996,-0.881618,-0.066,0.42200000000000004,0.39,0.12,0.2,0.0,1.28,0.36,0.0,2.34,0.73,0.41,0.0,0.0,0.0,0.0,1.57,0.11,0.19,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6123,204.067,0.98,1,1.1,72.7,452.6,0.276,0.182,-0.157,-0.00845,0.37297399999999997,-0.927803,-0.163616,0.461474,-0.871936,-0.095,0.434,0.37,0.19,0.36,0.0,1.31,0.68,0.0,2.2,0.71,0.57,0.0,0.06,0.0,0.0,1.33,0.24,0.27,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6124,204.1,0.98,1,2.2,72.8,452.1,0.27399999999999997,0.172,-0.146,0.027620999999999996,0.368924,-0.929049,-0.16777,0.469362,-0.8669209999999999,-0.078,0.43700000000000006,0.27,0.13,0.47,0.0,1.41,0.83,0.0,2.05,0.79,0.68,0.0,0.12,0.0,0.0,1.3,0.46,0.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6125,204.13299999999998,0.98,1,3.1,72.9,451.8,0.265,0.17,-0.139,0.052647,0.385371,-0.921258,-0.152758,0.459318,-0.8750379999999999,-0.055999999999999994,0.44,0.16,0.09,0.43,0.0,1.52,1.02,0.0,2.02,0.97,0.77,0.0,0.12,0.0,0.0,1.38,0.57,0.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6126,204.167,0.98,1,4.0,73.2,453.0,0.267,0.174,-0.136,0.035713,0.363747,-0.9308129999999999,-0.171681,0.44445100000000004,-0.8791979999999999,-0.075,0.42,0.05,0.03,0.38,0.0,1.6,0.94,0.0,2.05,1.14,0.92,0.0,0.11,0.0,0.0,1.49,0.6,0.45,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6127,204.2,0.98,1,4.6,73.5,453.1,0.265,0.17300000000000001,-0.131,0.052335,0.34617600000000004,-0.936709,-0.174723,0.438155,-0.881755,-0.067,0.40700000000000003,0.0,0.0,0.34,0.0,1.6,0.84,0.0,2.08,1.21,1.09,0.0,0.07,0.0,0.0,1.4,0.42,0.62,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6128,204.233,0.98,1,5.3,73.3,451.5,0.27,0.174,-0.127,0.065308,0.389811,-0.9185760000000001,-0.168401,0.45366300000000004,-0.875117,-0.057,0.44,0.0,0.0,0.37,0.0,1.67,0.69,0.0,2.04,1.22,1.23,0.0,0.15,0.0,0.0,1.13,0.28,0.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6129,204.267,0.98,1,6.9,74.0,453.6,0.254,0.151,-0.124,0.072509,0.400659,-0.9133530000000001,-0.166258,0.45313100000000006,-0.8758030000000001,-0.052000000000000005,0.445,0.0,0.03,0.26,0.0,1.63,0.83,0.0,2.0,1.14,1.15,0.0,0.23,0.0,0.05,0.83,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6130,204.3,0.98,1,8.1,75.4,454.7,0.233,0.146,-0.129,0.096899,0.372969,-0.9227700000000001,-0.100793,0.44559,-0.889545,-0.002,0.424,0.03,0.14,0.25,0.0,1.61,0.93,0.07,1.97,0.96,0.96,0.0,0.27,0.0,0.06,0.57,0.43,0.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6131,204.333,0.98,1,8.5,76.9,456.8,0.218,0.14800000000000002,-0.129,0.100694,0.363847,-0.926,-0.134627,0.43175399999999997,-0.8918879999999999,-0.019,0.413,0.03,0.16,0.2,0.0,1.46,1.05,0.09,1.91,0.73,0.63,0.0,0.29,0.0,0.06,0.72,0.49,0.41,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6132,204.36700000000002,0.98,1,8.6,78.5,458.8,0.231,0.153,-0.132,0.095621,0.360439,-0.927869,-0.153699,0.42615299999999995,-0.8914989999999999,-0.032,0.408,0.19,0.28,0.24,0.01,1.12,0.97,0.19,1.64,0.38,0.33,0.0,0.17,0.0,0.01,0.95,0.31,0.19,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6133,204.4,0.98,1,7.6,78.8,463.6,0.217,0.172,-0.128,0.08519600000000001,0.355317,-0.9308549999999999,-0.16213,0.430179,-0.888065,-0.042,0.408,0.36,0.33,0.26,0.01,0.78,0.71,0.12,1.3,0.15,0.12,0.0,0.33,0.0,0.0,1.02,0.14,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
6134,204.433,0.98,1,5.3,76.2,456.9,0.21600000000000003,0.174,-0.098,0.096134,0.346568,-0.9330860000000001,-0.160119,0.399756,-0.9025280000000001,-0.035,0.386,0.5,0.39,0.37,0.01,0.51,0.6,0.1,0.9,0.0,0.0,0.0,0.49,0.0,0.0,0.75,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6135,204.467,0.98,1,5.2,75.2,460.0,0.22699999999999998,0.16699999999999998,-0.091,0.09891,0.354514,-0.9298049999999999,-0.183383,0.43077299999999996,-0.883632,-0.047,0.409,0.56,0.36,0.44,0.0,0.51,0.47,0.0,0.68,0.0,0.0,0.0,0.69,0.0,0.0,0.31,0.0,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6136,204.5,0.98,1,5.5,74.2,458.7,0.22899999999999998,0.16699999999999998,-0.09699999999999999,0.095461,0.34937399999999996,-0.932108,-0.125435,0.441384,-0.888508,-0.016,0.41,0.44,0.42,0.29,0.0,0.49,0.56,0.0,0.5,0.0,0.0,0.0,0.67,0.0,0.0,0.08,0.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6137,204.533,0.98,1,5.6,74.3,458.8,0.23199999999999998,0.163,-0.1,0.085356,0.358173,-0.929745,-0.157927,0.443961,-0.882019,-0.04,0.41700000000000004,0.48,0.51,0.1,0.0,0.53,0.57,0.0,0.43,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6138,204.567,0.98,1,5.5,74.6,458.5,0.242,0.16,-0.105,0.078407,0.38296199999999997,-0.92043,-0.11639100000000001,0.451068,-0.884868,-0.021,0.433,0.35,0.48,0.09,0.0,0.58,0.55,0.0,0.52,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6139,204.6,0.98,1,5.1,74.6,457.3,0.242,0.155,-0.106,0.093868,0.379305,-0.9204979999999999,-0.095955,0.44065,-0.8925360000000001,-0.001,0.425,0.35,0.27,0.09,0.0,0.65,0.64,0.0,0.67,0.0,0.0,0.0,0.58,0.0,0.0,0.06,0.0,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6140,204.63299999999998,0.98,1,4.6,74.5,458.4,0.23199999999999998,0.155,-0.109,0.078394,0.361652,-0.929011,-0.10059,0.44452700000000006,-0.8901,-0.012,0.41700000000000004,0.28,0.24,0.26,0.0,0.68,0.65,0.0,0.85,0.01,0.0,0.0,0.57,0.0,0.0,0.31,0.06,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6141,204.667,0.98,1,3.9,74.5,461.4,0.233,0.154,-0.11599999999999999,0.069274,0.364816,-0.928499,-0.160153,0.439884,-0.883659,-0.05,0.418,0.41,0.39,0.17,0.0,0.68,0.76,0.0,0.83,0.01,0.0,0.0,0.55,0.0,0.0,0.5,0.13,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6142,204.7,0.98,1,3.1,74.1,463.2,0.23,0.159,-0.125,0.038883999999999995,0.363078,-0.930947,-0.17690699999999998,0.425957,-0.887279,-0.076,0.409,0.6,0.61,0.17,0.0,0.6,0.59,0.0,0.76,0.01,0.0,0.0,0.41,0.0,0.0,0.67,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6143,204.733,0.98,1,2.4,73.9,465.0,0.22399999999999998,0.166,-0.135,0.034207,0.340254,-0.9397110000000001,-0.178596,0.417292,-0.89105,-0.079,0.392,0.76,0.56,0.08,0.0,0.52,0.39,0.0,0.67,0.0,0.0,0.0,0.46,0.0,0.0,0.56,0.15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6144,204.767,0.98,1,1.2,73.5,465.3,0.228,0.159,-0.132,0.038577,0.34320100000000003,-0.93847,-0.203176,0.408877,-0.8896850000000001,-0.09,0.39,0.84,0.39,0.08,0.0,0.44,0.32,0.0,0.68,0.0,0.0,0.0,0.5,0.0,0.0,0.38,0.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6145,204.8,0.98,1,0.9,73.1,466.0,0.21600000000000003,0.165,-0.14400000000000002,0.010473999999999999,0.310174,-0.950622,-0.20620300000000003,0.404893,-0.890809,-0.106,0.37,0.85,0.39,0.12,0.0,0.39,0.4,0.0,0.71,0.0,0.0,0.0,0.63,0.0,0.0,0.27,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6146,204.833,0.98,1,-0.0,71.6,462.4,0.231,0.154,-0.14400000000000002,0.024958,0.34826799999999997,-0.9370629999999999,-0.21458899999999997,0.40796,-0.887423,-0.10400000000000001,0.39299999999999996,0.73,0.41,0.05,0.03,0.33,0.47,0.0,0.71,0.0,0.0,0.0,0.48,0.0,0.0,0.37,0.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6147,204.86700000000002,0.98,1,0.0,69.8,459.0,0.252,0.154,-0.158,0.037920999999999996,0.366555,-0.929623,-0.189842,0.44453400000000004,-0.8754139999999999,-0.084,0.42200000000000004,0.58,0.55,0.05,0.1,0.29,0.52,0.0,0.7,0.0,0.0,0.0,0.33,0.0,0.0,0.62,0.73,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6148,204.9,0.98,1,0.0,69.8,458.5,0.255,0.152,-0.156,0.037005,0.36548200000000003,-0.930083,-0.192401,0.446788,-0.873706,-0.086,0.423,0.5,0.42,0.01,0.1,0.31,0.63,0.0,0.69,0.0,0.0,0.0,0.18,0.0,0.0,0.68,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6149,204.933,0.98,1,-0.3,68.5,458.6,0.26,0.152,-0.154,0.027232999999999997,0.36138400000000004,-0.932019,-0.15378,0.42440200000000006,-0.8923200000000001,-0.069,0.40700000000000003,0.56,0.5,0.04,0.07,0.34,0.8,0.0,0.66,0.01,0.0,0.0,0.22,0.0,0.0,0.57,1.12,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6150,204.967,0.98,1,-0.6,67.4,460.9,0.249,0.151,-0.153,0.040875999999999996,0.349411,-0.9360780000000001,-0.220338,0.40765500000000005,-0.8861540000000001,-0.098,0.39399999999999996,0.66,0.29,0.04,0.0,0.38,0.95,0.0,0.58,0.02,0.0,0.0,0.3,0.0,0.01,0.36,1.09,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6151,205.0,0.98,1,-0.6,66.6,462.7,0.239,0.15,-0.153,0.071275,0.345114,-0.93585,-0.21914499999999998,0.374832,-0.9008200000000001,-0.08,0.374,0.56,0.19,0.04,0.0,0.56,0.9,0.0,0.63,0.15,0.0,0.0,0.32,0.0,0.08,0.36,0.91,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6152,205.033,0.98,1,0.1,65.7,462.1,0.24600000000000002,0.14,-0.149,0.050069999999999996,0.337483,-0.939999,-0.22533000000000003,0.362794,-0.904216,-0.095,0.363,0.4,0.0,0.0,0.0,0.72,0.93,0.0,0.79,0.35,0.0,0.0,0.2,0.0,0.1,0.63,0.82,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6153,205.067,0.98,1,0.9,65.9,462.9,0.252,0.14,-0.149,0.054308,0.343911,-0.9374299999999999,-0.223036,0.36586,-0.90355,-0.091,0.368,0.14,0.0,0.0,0.0,0.97,0.8,0.0,1.13,0.6,0.08,0.0,0.07,0.0,0.16,1.02,0.93,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6154,205.1,0.98,1,1.6,65.5,464.0,0.249,0.13699999999999998,-0.146,0.031392,0.328775,-0.943886,-0.23931,0.36583000000000004,-0.899388,-0.11199999999999999,0.36,0.05,0.0,0.0,0.0,1.07,0.97,0.0,1.34,0.79,0.11,0.0,0.0,0.0,0.15,1.29,0.97,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6155,205.13299999999998,0.98,1,2.2,65.1,463.9,0.249,0.13699999999999998,-0.142,0.038069,0.332515,-0.9423290000000001,-0.22042199999999998,0.365937,-0.9041600000000001,-0.098,0.36200000000000004,0.0,0.0,0.0,0.0,1.18,1.05,0.0,1.47,0.91,0.22,0.0,0.01,0.0,0.22,1.42,1.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6156,205.167,0.98,1,2.9,64.5,463.7,0.244,0.135,-0.138,0.035671,0.33000300000000005,-0.943306,-0.24045100000000003,0.368729,-0.897899,-0.111,0.363,0.0,0.0,0.0,0.0,1.21,1.28,0.0,1.43,0.97,0.33,0.0,0.01,0.07,0.16,1.51,0.86,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
6157,205.2,0.98,1,3.6,64.1,465.3,0.24600000000000002,0.13699999999999998,-0.133,0.052938,0.333636,-0.941214,-0.248523,0.378444,-0.8916370000000001,-0.106,0.371,0.0,0.0,0.0,0.0,1.26,1.2,0.0,1.32,0.96,0.45,0.0,0.01,0.17,0.1,1.59,0.89,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
6158,205.233,0.98,1,4.2,63.9,467.8,0.235,0.13699999999999998,-0.124,0.044425,0.33009499999999997,-0.942902,-0.258446,0.369492,-0.8925700000000001,-0.11599999999999999,0.364,0.0,0.0,0.0,0.0,1.24,1.02,0.0,1.17,0.93,0.54,0.0,0.08,0.23,0.02,1.45,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
6159,205.267,0.98,1,4.7,63.6,467.8,0.225,0.134,-0.11900000000000001,0.063421,0.345494,-0.936275,-0.274001,0.346057,-0.8973120000000001,-0.114,0.361,0.0,0.0,0.0,0.0,1.25,0.89,0.0,1.06,0.91,0.54,0.0,0.14,0.27,0.02,1.29,0.94,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
6160,205.3,0.98,1,4.7,63.6,467.9,0.223,0.135,-0.11900000000000001,0.06127899999999999,0.342962,-0.937348,-0.273516,0.346408,-0.897324,-0.115,0.359,0.0,0.0,0.0,0.03,1.18,0.81,0.0,1.03,0.86,0.61,0.0,0.15,0.3,0.01,1.09,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
6161,205.333,0.98,1,5.2,63.6,468.6,0.217,0.134,-0.11699999999999999,0.075472,0.35397,-0.932207,-0.27487399999999995,0.347035,-0.896666,-0.109,0.366,0.0,0.0,0.0,0.03,1.15,0.81,0.0,0.94,0.79,0.56,0.0,0.19,0.28,0.0,0.87,0.78,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6162,205.36700000000002,0.98,1,5.5,63.6,468.8,0.212,0.133,-0.11599999999999999,0.051951,0.336983,-0.940076,-0.267192,0.342463,-0.9007370000000001,-0.11599999999999999,0.354,0.01,0.0,0.0,0.03,1.05,0.83,0.0,0.81,0.69,0.54,0.0,0.19,0.26,0.0,0.58,0.63,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6163,205.4,0.98,1,5.6,63.9,470.5,0.21,0.135,-0.115,0.029989,0.333348,-0.942327,-0.257326,0.35172600000000004,-0.90004,-0.12300000000000001,0.35600000000000004,0.01,0.0,0.0,0.0,0.99,0.8,0.0,0.74,0.64,0.48,0.0,0.25,0.19,0.01,0.26,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6164,205.433,0.98,1,5.4,63.9,470.3,0.207,0.132,-0.113,0.018036,0.310189,-0.9505040000000001,-0.276408,0.338175,-0.899576,-0.139,0.337,0.01,0.0,0.0,0.0,0.96,0.78,0.0,0.74,0.63,0.45,0.0,0.29,0.21,0.1,0.08,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6165,205.467,0.98,1,5.1,63.4,468.3,0.2,0.128,-0.10800000000000001,0.049128,0.333598,-0.941434,-0.27855100000000005,0.336048,-0.8997120000000001,-0.124,0.349,0.0,0.0,0.0,0.0,0.96,0.62,0.0,0.81,0.63,0.36,0.0,0.42,0.12,0.22,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6166,205.5,0.98,1,5.1,63.2,469.6,0.207,0.128,-0.105,0.025453,0.339304,-0.940333,-0.252395,0.342146,-0.905115,-0.122,0.354,0.0,0.0,0.0,0.0,0.94,0.67,0.0,0.79,0.63,0.28,0.0,0.57,0.07,0.38,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6167,205.533,0.98,1,4.9,62.7,469.5,0.20600000000000002,0.125,-0.1,0.015115,0.32656399999999997,-0.9450540000000001,-0.26855999999999997,0.339871,-0.9013120000000001,-0.136,0.34600000000000003,0.0,0.0,0.0,0.0,0.95,0.61,0.0,0.71,0.62,0.28,0.0,0.59,0.09,0.47,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6168,205.567,0.98,1,5.0,61.4,470.7,0.20600000000000002,0.12,-0.095,0.006229999999999999,0.323285,-0.9462809999999999,-0.25737899999999997,0.345422,-0.9024629999999999,-0.135,0.34700000000000003,0.0,0.0,0.0,0.0,0.89,0.5,0.0,0.58,0.57,0.26,0.0,0.56,0.17,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6169,205.6,0.98,1,5.0,60.8,471.2,0.20600000000000002,0.122,-0.092,0.042366,0.33310300000000004,-0.9419379999999999,-0.258437,0.35707,-0.8976139999999999,-0.11699999999999999,0.359,0.0,0.0,0.0,0.0,0.83,0.23,0.0,0.48,0.5,0.27,0.0,0.49,0.36,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6170,205.63299999999998,0.98,1,5.0,60.2,470.7,0.203,0.11900000000000001,-0.092,0.043029000000000005,0.32554,-0.944549,-0.275125,0.34536300000000003,-0.897235,-0.125,0.349,0.0,0.0,0.0,0.0,0.73,0.21,0.0,0.42,0.48,0.23,0.0,0.48,0.34,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6171,205.667,0.98,1,4.9,59.9,470.8,0.20199999999999999,0.11900000000000001,-0.09,0.060024,0.333083,-0.9409850000000001,-0.266277,0.3305,-0.905465,-0.111,0.345,0.0,0.0,0.0,0.0,0.69,0.23,0.0,0.42,0.52,0.25,0.0,0.47,0.36,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6172,205.7,0.98,1,4.9,59.9,470.9,0.20199999999999999,0.12,-0.08900000000000001,0.062111,0.332727,-0.940976,-0.266712,0.332431,-0.9046290000000001,-0.11,0.34600000000000003,0.0,0.0,0.0,0.0,0.72,0.42,0.0,0.48,0.61,0.24,0.0,0.5,0.28,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6173,205.733,0.98,1,4.8,59.6,470.7,0.198,0.121,-0.086,0.048933,0.332438,-0.9418549999999999,-0.24999899999999997,0.330889,-0.9099520000000001,-0.10800000000000001,0.344,0.0,0.0,0.0,0.0,0.74,0.3,0.0,0.5,0.66,0.31,0.0,0.49,0.43,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6174,205.767,0.98,1,4.9,59.5,471.2,0.201,0.12300000000000001,-0.08800000000000001,0.084535,0.33185,-0.9395370000000001,-0.24045100000000003,0.327908,-0.9135969999999999,-0.084,0.342,0.0,0.0,0.0,0.0,0.77,0.2,0.0,0.57,0.71,0.36,0.0,0.51,0.44,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6175,205.8,0.98,1,5.0,59.3,471.3,0.201,0.124,-0.08800000000000001,0.081968,0.33320500000000003,-0.939285,-0.24677600000000002,0.321456,-0.9142030000000001,-0.08900000000000001,0.34,0.0,0.0,0.0,0.02,0.77,0.04,0.0,0.53,0.77,0.26,0.0,0.49,0.42,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6176,205.833,0.98,1,5.0,59.3,470.6,0.198,0.12300000000000001,-0.087,0.09102,0.34072199999999997,-0.9357479999999999,-0.25294099999999997,0.314726,-0.91486,-0.087,0.34,0.0,0.0,0.0,0.02,0.77,0.12,0.0,0.56,0.76,0.19,0.0,0.49,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6177,205.86700000000002,0.98,1,5.2,59.1,469.7,0.2,0.12300000000000001,-0.087,0.091326,0.345729,-0.9338799999999999,-0.249613,0.317684,-0.914751,-0.085,0.345,0.0,0.0,0.0,0.02,0.78,0.17,0.0,0.49,0.76,0.21,0.0,0.49,0.28,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
