frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
4847,161.533,0.98,1,28.5,54.6,595.4,0.298,-0.242,0.068,0.210159,0.403477,-0.8905280000000001,0.108477,0.36230500000000004,-0.925726,0.174,0.39899999999999997,0.89,0.36,2.02,0.0,0.52,0.52,0.52,0.0,0.0,0.18,0.0,0.03,0.0,0.72,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,161.567,0.98,1,28.6,55.0,597.4,0.292,-0.242,0.065,0.23598200000000003,0.391573,-0.8893719999999999,0.096305,0.371886,-0.923269,0.18100000000000002,0.39899999999999997,0.97,0.38,2.22,0.0,0.45,0.32,0.5,0.0,0.0,0.32,0.0,0.03,0.0,0.69,0.04,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,161.6,0.98,1,28.3,55.0,596.9,0.293,-0.24100000000000002,0.071,0.177804,0.399196,-0.89946,0.03657,0.337968,-0.9404469999999999,0.11599999999999999,0.381,0.97,0.44,2.31,0.0,0.42,0.19,0.36,0.0,0.0,0.41,0.0,0.03,0.0,0.67,0.09,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,161.63299999999998,0.98,1,28.3,55.0,597.0,0.29100000000000004,-0.243,0.073,0.174335,0.395542,-0.90175,0.033772,0.329,-0.9437260000000001,0.11199999999999999,0.374,0.93,0.35,2.25,0.0,0.39,0.37,0.34,0.0,0.0,0.33,0.0,0.0,0.0,0.71,0.09,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,161.667,0.98,1,28.3,54.8,598.0,0.28800000000000003,-0.243,0.07,0.215356,0.38684,-0.896648,0.059530999999999994,0.328861,-0.9425,0.14800000000000002,0.371,0.81,0.47,2.0,0.0,0.42,0.91,0.36,0.0,0.0,0.25,0.0,0.01,0.0,0.68,0.04,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,161.7,0.98,1,28.2,54.6,597.5,0.29100000000000004,-0.244,0.069,0.239656,0.385221,-0.8911620000000001,0.017165,0.338559,-0.940789,0.139,0.376,0.82,0.36,1.79,0.0,0.48,1.16,0.35,0.0,0.0,0.22,0.0,0.02,0.0,0.62,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4853,161.733,0.98,1,27.8,54.4,596.2,0.292,-0.237,0.067,0.264732,0.37702399999999997,-0.8875639999999999,-0.039313,0.28271599999999997,-0.958398,0.122,0.34299999999999997,0.86,0.28,1.7,0.0,0.57,1.3,0.33,0.0,0.0,0.17,0.0,0.16,0.0,0.58,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4854,161.767,0.98,1,28.0,54.3,594.7,0.28800000000000003,-0.23600000000000002,0.063,0.195521,0.374739,-0.9062790000000001,0.017678,0.353104,-0.935417,0.115,0.376,1.01,0.07,1.68,0.0,0.56,1.11,0.33,0.0,0.0,0.1,0.0,0.21,0.0,0.63,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4855,161.8,0.98,1,27.6,53.8,591.6,0.281,-0.23,0.066,0.160682,0.375548,-0.912768,0.071184,0.338699,-0.938198,0.125,0.368,0.91,0.14,1.58,0.0,0.49,1.07,0.39,0.0,0.0,0.0,0.0,0.33,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4856,161.833,0.98,1,27.4,53.6,590.4,0.281,-0.22699999999999998,0.061,0.174741,0.372852,-0.9112889999999999,0.036627,0.354675,-0.9342719999999999,0.114,0.375,0.88,0.27,1.6,0.0,0.39,1.05,0.42,0.0,0.0,0.0,0.0,0.26,0.0,0.77,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4857,161.86700000000002,0.98,1,27.6,54.1,594.3,0.28600000000000003,-0.237,0.068,0.161972,0.363593,-0.9173690000000001,0.053404999999999994,0.370463,-0.9273110000000001,0.11599999999999999,0.379,0.73,0.56,1.71,0.0,0.38,0.94,0.46,0.0,0.0,0.0,0.0,0.28,0.0,0.8,0.05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4858,161.9,0.98,1,27.4,54.0,592.9,0.27899999999999997,-0.235,0.067,0.183292,0.35373000000000004,-0.917213,0.106768,0.391214,-0.9140860000000001,0.157,0.386,0.79,0.65,1.8,0.0,0.4,1.09,0.51,0.0,0.0,0.0,0.0,0.22,0.0,0.77,0.06,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,161.933,0.98,1,27.2,53.9,592.0,0.27399999999999997,-0.235,0.067,0.187135,0.36278299999999997,-0.912891,0.064266,0.324841,-0.943583,0.135,0.355,0.75,0.82,1.65,0.0,0.44,0.9,0.49,0.0,0.0,0.0,0.0,0.16,0.0,0.75,0.13,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,161.967,0.98,1,26.9,53.7,590.5,0.27399999999999997,-0.23,0.07,0.22389699999999998,0.38355,-0.895968,0.030179,0.386646,-0.921734,0.139,0.401,0.76,0.67,1.49,0.0,0.41,0.81,0.41,0.0,0.0,0.0,0.0,0.08,0.0,0.72,0.08,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,162.0,0.98,1,26.7,53.8,591.0,0.273,-0.23199999999999998,0.07400000000000001,0.212937,0.380828,-0.8997930000000001,0.011922,0.332866,-0.9428989999999999,0.121,0.37,0.72,0.53,1.44,0.0,0.35,0.56,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,162.033,0.98,1,26.7,53.9,592.3,0.272,-0.23199999999999998,0.07400000000000001,0.214259,0.379063,-0.900225,0.006468000000000001,0.32203899999999996,-0.9467040000000001,0.11900000000000001,0.363,0.6,0.24,1.61,0.0,0.34,0.73,0.39,0.0,0.0,0.08,0.0,0.0,0.0,0.71,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4863,162.067,0.98,1,27.0,54.2,593.7,0.272,-0.233,0.073,0.199878,0.374725,-0.905334,0.056608000000000006,0.36501300000000003,-0.9292799999999999,0.139,0.38299999999999995,0.63,0.13,1.74,0.0,0.32,0.79,0.48,0.0,0.0,0.12,0.0,0.03,0.0,0.64,0.26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4864,162.1,0.98,1,26.6,54.3,593.5,0.278,-0.228,0.078,0.203834,0.370321,-0.906264,0.08820599999999999,0.33484899999999995,-0.938134,0.157,0.365,0.57,0.06,1.68,0.0,0.29,0.68,0.47,0.0,0.0,0.22,0.0,0.1,0.0,0.49,0.39,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4865,162.13299999999998,0.98,1,26.5,54.4,593.6,0.276,-0.223,0.077,0.170548,0.356462,-0.9186120000000001,0.058753999999999994,0.32076,-0.9453370000000001,0.122,0.348,0.65,0.1,1.73,0.0,0.25,0.47,0.56,0.0,0.0,0.3,0.0,0.1,0.0,0.24,0.48,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4866,162.167,0.98,1,26.4,54.5,594.4,0.285,-0.223,0.08,0.17356400000000002,0.370425,-0.9125030000000001,0.042636,0.343817,-0.938068,0.11599999999999999,0.368,0.57,0.1,1.67,0.0,0.31,0.41,0.64,0.0,0.0,0.36,0.0,0.07,0.0,0.06,0.48,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4867,162.2,0.98,1,26.0,54.3,594.5,0.284,-0.22399999999999998,0.087,0.189288,0.365769,-0.9112540000000001,0.059976999999999996,0.323828,-0.944213,0.134,0.35600000000000004,0.59,0.14,1.88,0.0,0.34,0.47,0.81,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4868,162.233,0.98,1,25.9,54.1,591.9,0.281,-0.223,0.085,0.21614299999999997,0.362479,-0.906582,0.017751,0.323775,-0.945968,0.126,0.355,0.59,0.1,1.79,0.0,0.36,0.55,0.91,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,162.267,0.98,1,25.6,53.9,591.9,0.282,-0.221,0.087,0.176386,0.363012,-0.9149370000000001,0.03375,0.333192,-0.942255,0.113,0.359,0.71,0.11,1.84,0.0,0.39,0.72,0.99,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4870,162.3,0.98,1,25.6,53.8,592.4,0.28800000000000003,-0.22399999999999998,0.087,0.180809,0.378744,-0.907668,0.111246,0.344069,-0.9323309999999999,0.157,0.374,0.84,0.23,1.82,0.0,0.37,0.86,0.9,0.0,0.0,0.31,0.0,0.07,0.0,0.0,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4871,162.333,0.98,1,25.6,53.5,593.2,0.28800000000000003,-0.226,0.086,0.18495599999999998,0.370214,-0.9103479999999999,0.078525,0.33173800000000003,-0.940098,0.141,0.363,0.88,0.3,1.96,0.0,0.38,1.03,0.83,0.0,0.0,0.28,0.0,0.07,0.0,0.1,0.44,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,162.36700000000002,0.98,1,25.4,53.0,591.2,0.282,-0.22399999999999998,0.086,0.183393,0.380794,-0.906291,0.07042000000000001,0.354123,-0.932544,0.13699999999999998,0.38,0.67,0.24,1.92,0.0,0.25,0.85,0.62,0.0,0.0,0.26,0.0,0.1,0.0,0.24,0.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4873,162.4,0.98,1,25.1,52.6,592.6,0.272,-0.226,0.08800000000000001,0.19058599999999998,0.384425,-0.9032690000000001,-0.006159,0.311305,-0.95029,0.099,0.359,0.42,0.07,1.86,0.0,0.2,0.64,0.51,0.0,0.0,0.26,0.0,0.07,0.0,0.41,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4874,162.433,0.98,1,25.1,52.7,593.0,0.266,-0.225,0.08800000000000001,0.195929,0.38214499999999996,-0.903093,-0.003312,0.316153,-0.948702,0.10400000000000001,0.361,0.31,0.0,1.64,0.0,0.11,0.26,0.35,0.0,0.0,0.17,0.0,0.09,0.0,0.51,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4875,162.467,0.98,1,25.1,52.6,591.4,0.254,-0.223,0.081,0.226814,0.372651,-0.899826,0.035264,0.327203,-0.9442959999999999,0.141,0.363,0.33,0.2,1.62,0.0,0.12,0.25,0.33,0.0,0.0,0.2,0.0,0.15,0.0,0.62,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4876,162.5,0.98,1,24.6,52.7,590.4,0.255,-0.21899999999999997,0.084,0.257101,0.391867,-0.883368,-0.051739,0.28818,-0.9561780000000001,0.111,0.354,0.44,0.33,1.65,0.0,0.2,0.27,0.49,0.0,0.0,0.14,0.0,0.13,0.0,0.44,0.23,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4877,162.533,0.98,1,24.1,53.2,590.6,0.27,-0.223,0.09,0.23311500000000002,0.390755,-0.890487,-0.006294,0.29761,-0.954667,0.122,0.35700000000000004,0.36,0.33,1.66,0.0,0.29,0.64,0.6,0.0,0.0,0.28,0.0,0.1,0.0,0.24,0.48,0.19,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4878,162.567,0.98,1,23.6,53.3,588.2,0.275,-0.217,0.09300000000000001,0.201916,0.406461,-0.891078,0.033906,0.35429099999999997,-0.93452,0.128,0.395,0.43,0.25,1.68,0.0,0.37,0.74,0.66,0.0,0.0,0.27,0.0,0.01,0.0,0.0,0.73,0.29,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4879,162.6,0.98,1,23.4,53.6,590.1,0.281,-0.213,0.092,0.190524,0.392349,-0.899868,0.009598,0.33627199999999996,-0.941716,0.10800000000000001,0.377,0.52,0.18,1.63,0.0,0.35,0.63,0.56,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.85,0.41,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4880,162.63299999999998,0.98,1,23.2,53.6,590.1,0.281,-0.21600000000000003,0.092,0.208775,0.387754,-0.8978079999999999,0.041404,0.35549899999999995,-0.933759,0.136,0.385,0.84,0.18,1.78,0.0,0.32,0.49,0.55,0.0,0.0,0.25,0.0,0.0,0.07,0.0,0.84,0.36,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4881,162.667,0.98,1,22.9,53.4,589.5,0.281,-0.22399999999999998,0.092,0.23192800000000002,0.37654699999999997,-0.8968959999999999,0.05045,0.359607,-0.931739,0.153,0.38299999999999995,1.02,0.15,1.88,0.0,0.32,0.39,0.57,0.0,0.0,0.36,0.0,0.0,0.08,0.03,0.82,0.38,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,162.7,0.98,1,22.6,53.2,588.8,0.273,-0.22399999999999998,0.09,0.204451,0.384998,-0.8999870000000001,0.041331,0.360867,-0.931701,0.133,0.387,1.1,0.14,1.99,0.0,0.4,0.72,0.57,0.0,0.0,0.54,0.0,0.0,0.12,0.12,0.6,0.23,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,162.733,0.98,1,22.3,52.4,590.6,0.265,-0.222,0.085,0.193438,0.381447,-0.903924,0.059957,0.379431,-0.923275,0.138,0.395,1.08,0.41,2.05,0.0,0.52,0.66,0.41,0.0,0.0,0.67,0.0,0.02,0.04,0.31,0.36,0.15,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,162.767,0.98,1,22.3,52.1,592.5,0.266,-0.221,0.084,0.181503,0.370212,-0.911043,0.054049,0.354759,-0.9333940000000001,0.127,0.375,0.96,0.33,1.93,0.0,0.61,0.82,0.33,0.01,0.0,0.78,0.0,0.08,0.04,0.5,0.14,0.16,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4885,162.8,0.98,1,22.0,51.8,591.7,0.259,-0.21,0.08,0.160236,0.363979,-0.9175200000000001,0.036212,0.32212199999999996,-0.9460049999999999,0.105,0.353,0.88,0.28,1.79,0.0,0.64,0.77,0.26,0.01,0.0,0.9,0.0,0.14,0.0,0.63,0.02,0.24,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,162.833,0.98,1,22.0,51.8,591.6,0.256,-0.209,0.079,0.153355,0.36540500000000004,-0.9181290000000001,0.037121,0.320101,-0.9466559999999999,0.102,0.35200000000000004,0.73,0.08,1.68,0.0,0.62,0.71,0.31,0.01,0.0,1.0,0.0,0.12,0.0,0.63,0.04,0.23,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4887,162.86700000000002,0.98,1,21.8,51.6,591.1,0.256,-0.215,0.08199999999999999,0.175604,0.377135,-0.909358,0.029294999999999998,0.318187,-0.947575,0.11,0.358,0.62,0.08,1.71,0.0,0.6,0.46,0.33,0.0,0.0,0.99,0.0,0.05,0.0,0.52,0.19,0.1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4888,162.9,0.98,1,21.2,51.3,588.7,0.262,-0.207,0.087,0.169211,0.386762,-0.9065219999999999,0.028423,0.35109,-0.93591,0.107,0.381,0.62,0.08,1.73,0.0,0.67,0.59,0.46,0.01,0.0,1.05,0.0,0.0,0.0,0.3,0.53,0.1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4889,162.933,0.98,1,21.0,51.3,587.7,0.26899999999999996,-0.203,0.08800000000000001,0.17294,0.38683,-0.905789,0.004715,0.34875700000000004,-0.9372010000000001,0.096,0.38,0.51,0.0,1.71,0.0,0.71,0.76,0.61,0.01,0.0,1.12,0.0,0.0,0.0,0.1,0.9,0.28,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4890,162.967,0.98,1,21.1,51.4,587.8,0.278,-0.207,0.091,0.189308,0.39277,-0.899941,-0.006876,0.360394,-0.932775,0.099,0.39,0.57,0.05,1.66,0.0,0.81,1.0,0.73,0.09,0.0,1.33,0.0,0.0,0.0,0.0,1.17,0.4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,163.0,0.98,1,21.1,51.4,585.1,0.278,-0.205,0.091,0.200745,0.389144,-0.8990370000000001,0.000554,0.357584,-0.933881,0.109,0.387,0.48,0.05,1.73,0.0,0.83,1.03,0.74,0.22,0.0,1.43,0.0,0.0,0.01,0.0,1.06,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4892,163.033,0.98,1,21.4,51.6,585.2,0.282,-0.21,0.091,0.154218,0.38266,-0.910927,-0.006555,0.379997,-0.9249639999999999,0.08,0.39399999999999996,0.61,0.11,1.74,0.0,0.91,1.2,0.78,0.34,0.0,1.49,0.0,0.0,0.01,0.0,1.05,0.45,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4893,163.067,0.98,1,21.6,52.1,585.9,0.282,-0.209,0.08900000000000001,0.167545,0.39769499999999997,-0.902091,-0.005344,0.381912,-0.924183,0.08900000000000001,0.40299999999999997,0.63,0.06,1.72,0.0,0.87,1.02,0.8,0.35,0.0,1.36,0.0,0.0,0.01,0.0,1.0,0.42,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4894,163.1,0.98,1,21.7,52.3,585.5,0.28600000000000003,-0.203,0.08800000000000001,0.157176,0.40884699999999996,-0.8989659999999999,-0.004332,0.388894,-0.921272,0.084,0.413,0.58,0.06,1.56,0.0,0.81,0.73,0.85,0.35,0.0,1.3,0.0,0.0,0.0,0.02,1.14,0.42,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4895,163.13299999999998,0.98,1,21.6,52.3,584.9,0.265,-0.20199999999999999,0.085,0.22240500000000002,0.413963,-0.882706,-0.016291999999999997,0.360325,-0.9326840000000001,0.113,0.40299999999999997,0.44,0.0,1.43,0.0,0.82,0.43,0.85,0.33,0.0,1.34,0.0,0.0,0.0,0.04,1.19,0.43,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4896,163.167,0.98,1,22.0,52.0,585.1,0.26,-0.205,0.086,0.252782,0.41558999999999996,-0.873719,-0.006339,0.37309200000000003,-0.927773,0.136,0.413,0.36,0.0,1.39,0.0,0.8,0.61,0.85,0.24,0.0,1.28,0.0,0.0,0.0,0.08,1.02,0.42,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4897,163.2,0.98,1,22.4,52.2,585.9,0.273,-0.203,0.08900000000000001,0.22837,0.395861,-0.8894610000000001,0.018084,0.319994,-0.947247,0.133,0.37200000000000005,0.27,0.0,1.42,0.0,0.74,0.72,0.88,0.1,0.0,1.15,0.0,0.0,0.0,0.09,0.94,0.27,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4898,163.233,0.98,1,22.9,52.5,588.4,0.27699999999999997,-0.21,0.09300000000000001,0.190064,0.388446,-0.9016569999999999,0.079417,0.341943,-0.936359,0.146,0.37799999999999995,0.3,0.0,1.58,0.0,0.6,0.85,0.88,0.03,0.0,0.97,0.0,0.0,0.0,0.07,0.9,0.21,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,163.267,0.98,1,23.2,53.0,588.8,0.28,-0.20800000000000002,0.09300000000000001,0.18368800000000002,0.391516,-0.901651,0.045925,0.320544,-0.9461200000000001,0.124,0.368,0.36,0.04,1.58,0.0,0.59,0.87,0.87,0.03,0.0,0.87,0.0,0.0,0.0,0.03,1.13,0.16,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,163.3,0.98,1,23.2,53.3,587.2,0.27899999999999997,-0.20199999999999999,0.09300000000000001,0.214837,0.386856,-0.8967649999999999,0.038073,0.334981,-0.9414549999999999,0.13699999999999998,0.374,0.49,0.04,1.73,0.0,0.62,0.85,0.79,0.03,0.0,0.9,0.0,0.0,0.0,0.0,1.3,0.14,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4901,163.333,0.98,1,23.5,54.0,589.5,0.28600000000000003,-0.20800000000000002,0.09300000000000001,0.24997600000000003,0.381196,-0.890057,0.027408,0.330342,-0.9434629999999999,0.15,0.37,0.57,0.09,1.69,0.0,0.66,0.87,0.81,0.0,0.0,0.79,0.0,0.0,0.0,0.0,1.29,0.15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4902,163.36700000000002,0.98,1,23.5,54.4,590.2,0.287,-0.20600000000000002,0.094,0.229122,0.391131,-0.891359,-0.0075959999999999995,0.320391,-0.947255,0.12,0.369,0.62,0.29,1.84,0.0,0.6,0.84,0.83,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.25,0.17,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4903,163.4,0.98,1,23.7,54.6,591.5,0.29600000000000004,-0.209,0.098,0.20160699999999998,0.39007,-0.898443,-0.000193,0.314896,-0.949126,0.109,0.365,0.67,0.4,1.87,0.0,0.56,0.78,0.84,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.19,0.29,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4904,163.433,0.98,1,23.9,54.6,593.8,0.304,-0.212,0.095,0.223931,0.386689,-0.89461,-0.005217,0.273348,-0.961901,0.11699999999999999,0.342,0.67,0.35,1.98,0.0,0.54,0.58,0.81,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.14,0.29,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4905,163.467,0.98,1,24.3,54.5,593.3,0.298,-0.214,0.09300000000000001,0.20771199999999998,0.387319,-0.898243,-0.043162,0.26245599999999997,-0.9639780000000001,0.08800000000000001,0.336,0.58,0.11,2.02,0.0,0.54,0.54,0.87,0.0,0.0,0.89,0.0,0.0,0.0,0.0,1.09,0.38,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
